#광역	국회의원선거구	행정동(읍면)	더민주타깃	더민주평균	더민주적극	더민주소극	제3당(무소속)	새누리소극	새누리적극	새누리평균	새누리타깃
경기도	용인시병		 6.131 	 44.105 	 40.318 	 3.788 	 2.344 	 2.593 	 52.141 	 54.733 	 4.936 
경기도	용인시정	보정동	 5.581 	 42.849 	 37.642 	 5.206 	 0.374 	 2.638 	 54.419 	 57.058 	 3.013 
경기도	용인시정	마북동	 4.882 	 42.623 	 38.411 	 4.212 	 0.670 	 2.400 	 54.642 	 57.042 	 3.070 
경기도	용인시정	죽전1동	 4.517 	 50.214 	 47.751 	 2.463 	 2.054 	 1.970 	 46.789 	 48.759 	 4.024 
경기도	용인시정	죽전2동	 4.156 	 52.786 	 50.758 	 2.028 	 2.128 	 1.482 	 44.668 	 46.150 	 3.611 
경기도	용인시정	동백동	 3.131 	 56.330 	 54.092 	 2.238 	 0.893 	 1.773 	 41.450 	 43.223 	 2.666 
경기도	용인시정	구성동	 2.011 	 47.721 	 45.904 	 1.817 	 0.194 	 1.800 	 50.431 	 52.231 	 1.994 
경기도	용인시정		 4.046 	 48.754 	 45.760 	 2.994 	 1.052 	 2.011 	 48.733 	 50.744 	 3.063 
경기도	안성시	대덕면	 5.143 	 42.053 	 38.738 	 3.315 	 1.828 	 3.154 	 53.880 	 57.033 	 4.982 
경기도	안성시	공도읍	 4.988 	 51.352 	 47.825 	 3.527 	 1.460 	 2.890 	 45.027 	 47.918 	 4.351 
경기도	안성시	고삼면	 4.622 	 36.430 	 33.643 	 2.787 	 1.835 	 4.391 	 58.262 	 62.652 	 6.225 
경기도	안성시	삼죽면	 4.424 	 34.532 	 32.180 	 2.352 	 2.072 	 3.384 	 61.048 	 64.432 	 5.456 
경기도	안성시	금광면	 4.038 	 44.634 	 42.737 	 1.896 	 2.142 	 0.838 	 53.457 	 54.295 	 2.980 
경기도	안성시	보개면	 3.836 	 37.202 	 35.830 	 1.372 	 2.464 	 2.909 	 58.657 	 61.566 	 5.373 
경기도	안성시	일죽면	 3.561 	 32.455 	 30.697 	 1.759 	 1.802 	 3.692 	 62.951 	 66.644 	 5.494 
경기도	안성시	서운면	 3.533 	 32.521 	 30.521 	 1.999 	 1.534 	 2.160 	 64.553 	 66.713 	 3.693 
경기도	안성시	안성2동	 3.306 	 46.362 	 44.684 	 1.678 	 1.628 	 2.230 	 50.594 	 52.824 	 3.858 
경기도	안성시	양성면	 3.163 	 30.369 	 29.076 	 1.293 	 1.870 	 3.287 	 65.409 	 68.696 	 5.157 
경기도	안성시	안성1동	 3.035 	 38.744 	 37.837 	 0.906 	 2.129 	 2.115 	 58.077 	 60.192 	 4.244 
경기도	안성시	미양면	 2.911 	 41.579 	 40.691 	 0.887 	 2.023 	 3.268 	 54.142 	 57.410 	 5.291 
경기도	안성시	원곡면	 2.834 	 36.785 	 35.437 	 1.348 	 1.486 	 0.915 	 61.557 	 62.472 	 2.401 
경기도	안성시	안성3동	 2.691 	 44.785 	 43.555 	 1.230 	 1.461 	 2.697 	 51.788 	 54.485 	 4.158 
경기도	안성시	죽산면	 2.666 	 33.784 	 32.656 	 1.128 	 1.538 	 2.075 	 63.372 	 65.447 	 3.613 
경기도	안성시		 3.650 	 38.906 	 37.074 	 1.832 	 1.818 	 2.667 	 57.518 	 60.185 	 4.485 
경기도	김포시갑	김포1동	 5.257 	 44.974 	 40.794 	 4.180 	 1.077 	 1.113 	 53.374 	 54.488 	 2.191 
경기도	김포시갑	사우동	 4.795 	 46.666 	 42.984 	 3.682 	 1.113 	 1.500 	 51.278 	 52.778 	 2.613 
경기도	김포시갑	고촌읍	 4.158 	 42.656 	 39.350 	 3.305 	 0.853 	 1.664 	 55.254 	 56.918 	 2.517 
경기도	김포시갑	풍무동	 2.976 	 47.662 	 45.774 	 1.889 	 1.087 	 1.239 	 50.555 	 51.794 	 2.326 
경기도	김포시갑	장기동	 0.354 	 52.175 	 52.162 	 0.013 	 0.341 	 0.158 	 47.497 	 47.654 	 0.499 
경기도	김포시갑		 3.508 	 46.827 	 44.213 	 2.614 	 0.894 	 1.135 	 51.592 	 52.726 	 2.029 
경기도	김포시을	김포2동	 4.242 	 49.935 	 46.571 	 3.364 	 0.878 	 3.640 	 45.986 	 49.626 	 4.518 
경기도	김포시을	양촌읍	 3.858 	 40.673 	 38.180 	 2.493 	 1.365 	 2.288 	 56.357 	 58.645 	 3.653 
경기도	김포시을	월곶면	 3.496 	 31.596 	 29.827 	 1.770 	 1.727 	 2.560 	 64.980 	 67.540 	 4.287 
경기도	김포시을	하성면	 2.917 	 31.154 	 29.300 	 1.853 	 1.064 	 5.390 	 62.924 	 68.314 	 6.454 
경기도	김포시을	대곶면	 2.265 	 31.516 	 30.936 	 0.580 	 1.685 	 2.417 	 65.225 	 67.641 	 4.102 
경기도	김포시을	통진읍	 2.239 	 38.506 	 37.903 	 0.603 	 1.636 	 1.414 	 59.262 	 60.676 	 3.051 
경기도	김포시을	구래동									 - 
경기도	김포시을	운양동									 - 
경기도	김포시을		 3.170 	 37.230 	 35.453 	 1.777 	 1.393 	 2.951 	 59.122 	 62.074 	 4.344 
경기도	광주시갑	송정동	 5.831 	 46.843 	 44.778 	 2.064 	 3.767 	 6.496 	 44.778 	 51.274 	 10.263 
경기도	광주시갑	남한산성면	 5.224 	 36.511 	 35.829 	 0.682 	 4.542 	 5.297 	 55.921 	 61.218 	 9.840 
경기도	광주시갑	광남동	 5.200 	 49.475 	 47.329 	 2.147 	 3.053 	 4.829 	 44.170 	 48.998 	 7.882 
경기도	광주시갑	경안동	 4.864 	 46.730 	 46.151 	 0.578 	 4.285 	 6.705 	 44.423 	 51.128 	 10.990 
경기도	광주시갑	남종면	 4.857 	 26.559 	 25.476 	 1.083 	 3.774 	 5.676 	 65.878 	 71.554 	 9.450 
경기도	광주시갑	퇴촌면	 4.584 	 37.381 	 35.367 	 2.014 	 2.570 	 4.401 	 56.933 	 61.334 	 6.971 
경기도	광주시갑		 5.093 	 40.583 	 39.155 	 1.428 	 3.665 	 5.567 	 52.017 	 57.584 	 9.233 
경기도	광주시을	곤지암읍	 6.526 	 39.820 	 38.632 	 1.188 	 5.339 	 7.357 	 50.154 	 57.511 	 12.696 
경기도	광주시을	오포읍	 6.202 	 47.559 	 44.077 	 3.482 	 2.721 	 4.095 	 46.986 	 51.081 	 6.816 
경기도	광주시을	도척면	 5.512 	 36.666 	 34.658 	 2.008 	 3.503 	 6.122 	 55.461 	 61.582 	 9.625 
경기도	광주시을	초월읍	 4.590 	 45.297 	 43.926 	 1.370 	 3.220 	 4.949 	 48.144 	 53.093 	 8.169 
경기도	광주시을		 5.708 	 42.335 	 40.323 	 2.012 	 3.696 	 5.631 	 50.186 	 55.817 	 9.327 
경기도	포천시가평군(포천시)	영북면	 26.063 	 27.727 	 23.294 	 4.433 	 21.630 	 27.383 	 34.075 	 61.458 	 49.013 
경기도	포천시가평군(포천시)	가평읍	 18.715 	 33.527 	 33.158 	 0.369 	 18.346 	 1.938 	 63.744 	 65.682 	 20.284 
경기도	포천시가평군(포천시)	북면	 18.505 	 28.217 	 27.431 	 0.787 	 17.719 	 4.334 	 65.644 	 69.978 	 22.052 
경기도	포천시가평군(포천시)	조종면	 16.961 	 31.168 	 30.135 	 1.033 	 15.928 	 1.767 	 66.893 	 68.660 	 17.695 
경기도	포천시가평군(포천시)	청평면	 16.641 	 31.612 	 30.747 	 0.865 	 15.776 	 1.777 	 66.626 	 68.403 	 17.553 
경기도	포천시가평군(포천시)	설악면	 16.108 	 26.905 	 25.423 	 1.482 	 14.625 	 1.997 	 70.511 	 72.509 	 16.622 
경기도	포천시가평군(포천시)	상면	 15.382 	 27.987 	 26.659 	 1.328 	 14.055 	 1.699 	 70.283 	 71.982 	 15.754 
경기도	포천시가평군(포천시)	관인면	 15.369 	 37.692 	 28.617 	 9.076 	 6.293 	 29.753 	 29.409 	 59.161 	 36.045 
경기도	포천시가평군(포천시)	영중면	 11.131 	 32.897 	 30.540 	 2.357 	 8.775 	 15.809 	 46.907 	 62.716 	 24.584 
경기도	포천시가평군(포천시)	창수면	 10.817 	 31.862 	 28.908 	 2.953 	 7.864 	 17.610 	 46.596 	 64.207 	 25.474 
경기도	포천시가평군(포천시)	일동면	 10.292 	 29.776 	 28.649 	 1.127 	 9.166 	 12.110 	 53.531 	 65.641 	 21.276 
경기도	포천시가평군(포천시)	화현면	 9.527 	 28.440 	 26.672 	 1.767 	 7.760 	 11.103 	 56.577 	 67.680 	 18.864 
경기도	포천시가평군(포천시)	신북면	 8.991 	 33.162 	 31.998 	 1.163 	 7.828 	 13.038 	 49.887 	 62.925 	 20.866 
경기도	포천시가평군(포천시)	포천동	 8.909 	 36.027 	 34.586 	 1.441 	 7.468 	 9.416 	 50.823 	 60.239 	 16.884 
경기도	포천시가평군(가평군)	이동면	 8.661 	 29.618 	 28.402 	 1.216 	 7.446 	 12.251 	 54.409 	 66.659 	 19.697 
경기도	포천시가평군(가평군)	가산면	 8.586 	 31.666 	 30.278 	 1.388 	 7.198 	 8.902 	 55.833 	 64.735 	 16.100 
경기도	포천시가평군(가평군)	소흘읍	 8.506 	 41.813 	 40.148 	 1.665 	 6.841 	 8.347 	 46.419 	 54.766 	 15.188 
경기도	포천시가평군(가평군)	선단동	 8.124 	 37.320 	 36.082 	 1.238 	 6.886 	 9.758 	 49.479 	 59.237 	 16.643 
경기도	포천시가평군(가평군)	군내면	 7.657 	 30.185 	 29.127 	 1.059 	 6.599 	 9.853 	 56.662 	 66.515 	 16.452 
경기도	포천시가평군(가평군)	내촌면	 6.361 	 27.110 	 26.001 	 1.109 	 5.252 	 6.619 	 63.644 	 70.264 	 11.871 
경기도	포천시가평군		 12.565 	 31.736 	 29.843 	 1.893 	 10.673 	 10.273 	 54.898 	 65.171 	 20.946 
인천	계양구갑	효성2동	 6.407 	 55.164 	 50.477 	 4.688 	 1.719 	 5.514 	 37.602 	 43.117 	 7.234 
인천	계양구갑	효성1동	 5.793 	 55.315 	 51.338 	 3.977 	 1.816 	 5.375 	 37.494 	 42.869 	 7.191 
인천	계양구갑	작전2동	 5.722 	 54.983 	 50.999 	 3.984 	 1.738 	 4.619 	 38.660 	 43.279 	 6.357 
인천	계양구갑	작전서운동	 5.688 	 59.315 	 55.248 	 4.067 	 1.621 	 5.936 	 33.129 	 39.064 	 7.557 
인천	계양구갑	작전1동	 5.674 	 57.237 	 53.185 	 4.052 	 1.622 	 5.908 	 35.233 	 41.141 	 7.530 
인천	계양구갑		 5.857 	 56.403 	 52.249 	 4.154 	 1.703 	 5.470 	 36.423 	 41.894 	 7.174 
인천	계양구을	계양2동	 4.816 	 56.985 	 53.420 	 3.565 	 1.251 	 4.906 	 36.858 	 41.764 	 6.158 
인천	계양구을	계산2동	 4.793 	 55.486 	 51.908 	 3.578 	 1.215 	 5.128 	 38.171 	 43.299 	 6.343 
인천	계양구을	계산3동	 4.682 	 57.126 	 53.724 	 3.402 	 1.280 	 6.045 	 35.548 	 41.594 	 7.326 
인천	계양구을	계산1동	 3.987 	 54.353 	 51.464 	 2.889 	 1.099 	 4.527 	 40.021 	 44.548 	 5.626 
인천	계양구을	계산4동	 3.857 	 55.735 	 52.759 	 2.977 	 0.880 	 2.988 	 40.396 	 43.384 	 3.868 
인천	계양구을	계양1동	 3.626 	 55.390 	 52.912 	 2.478 	 1.148 	 3.525 	 39.936 	 43.462 	 4.674 
인천	계양구을	계양3동									 - 
인천	계양구을		 4.294 	 55.846 	 52.698 	 3.148 	 1.146 	 4.520 	 38.488 	 43.008 	 5.666 
인천	남구갑	주안5동	 32.893 	 38.442 	 20.000 	 18.44 	 14.451 	 5.947 	 41.160 	 47.107 	 20.398 
인천	남구갑	주안1동	 32.592 	 38.558 	 20.000 	 18.56 	 14.034 	 3.756 	 43.651 	 47.408 	 17.791 
인천	남구갑	주안6동	 31.290 	 37.906 	 20.000 	 17.91 	 13.383 	 4.182 	 44.528 	 48.710 	 17.566 
인천	남구갑	주안8동	 30.567 	 36.986 	 20.000 	 16.99 	 13.581 	 6.227 	 43.206 	 49.433 	 19.808 
인천	남구갑	주안7동	 29.399 	 35.949 	 20.000 	 15.95 	 13.449 	 6.476 	 44.125 	 50.601 	 19.925 
인천	남구갑	도화2.3동	 28.249 	 35.071 	 20.000 	 15.07 	 13.178 	 7.602 	 44.149 	 51.751 	 20.780 
인천	남구갑	도화1동	 26.872 	 34.276 	 20.000 	 14.28 	 12.596 	 5.932 	 47.196 	 53.128 	 18.528 
인천	남구갑	주안3동	 26.566 	 33.841 	 20.000 	 13.84 	 12.724 	 7.019 	 46.415 	 53.434 	 19.744 
인천	남구갑	주안2동	 25.682 	 33.376 	 20.000 	 13.38 	 12.307 	 6.732 	 47.586 	 54.318 	 19.038 
인천	남구갑	주안4동	 24.006 	 31.894 	 20.000 	 11.89 	 12.112 	 5.601 	 50.393 	 55.994 	 17.713 
인천	남구갑		 28.811 	 35.630 	 20.000 	 15.63 	 13.181 	 5.948 	 45.241 	 51.189 	 19.129 
인천	남구을	학익1동	 5.511 	 46.885 	 42.508 	 4.376 	 1.135 	 7.608 	 44.372 	 51.980 	 8.743 
인천	남구을	용현5동	 5.217 	 45.831 	 41.676 	 4.154 	 1.063 	 7.200 	 45.906 	 53.106 	 8.263 
인천	남구을	용현2동	 4.794 	 45.081 	 41.408 	 3.672 	 1.121 	 7.540 	 46.258 	 53.798 	 8.661 
인천	남구을	용현1.4동	 4.771 	 45.257 	 41.815 	 3.442 	 1.329 	 9.165 	 44.249 	 53.414 	 10.494 
인천	남구을	용현3동	 4.752 	 42.793 	 39.379 	 3.414 	 1.337 	 8.933 	 46.937 	 55.869 	 10.270 
인천	남구을	학익2동	 4.641 	 45.486 	 42.075 	 3.411 	 1.230 	 7.947 	 45.338 	 53.284 	 9.176 
인천	남구을	숭의1.3동	 4.501 	 41.868 	 38.626 	 3.242 	 1.259 	 8.303 	 48.570 	 56.873 	 9.562 
인천	남구을	숭의4동	 4.174 	 43.059 	 40.267 	 2.792 	 1.382 	 8.615 	 46.944 	 55.559 	 9.996 
인천	남구을	문학동	 4.081 	 50.172 	 47.223 	 2.949 	 1.132 	 8.181 	 40.516 	 48.696 	 9.312 
인천	남구을	숭의2동	 3.956 	 40.657 	 37.851 	 2.806 	 1.151 	 6.964 	 51.228 	 58.192 	 8.115 
인천	남구을	관교동	 2.607 	 45.585 	 43.992 	 1.593 	 1.014 	 5.319 	 48.083 	 53.401 	 6.332 
인천	남구을		 4.455 	 44.788 	 41.529 	 3.259 	 1.196 	 7.798 	 46.218 	 54.016 	 8.993 
인천	남동구갑	구월4동	 9.045 	 49.138 	 45.203 	 3.936 	 5.109 	 6.032 	 39.720 	 45.752 	 11.142 
인천	남동구갑	논현2동	 8.630 	 50.900 	 47.446 	 3.455 	 5.176 	 7.590 	 36.334 	 43.924 	 12.766 
인천	남동구갑	남촌도림동	 8.603 	 48.070 	 44.574 	 3.496 	 5.107 	 6.618 	 40.205 	 46.823 	 11.725 
인천	남동구갑	구월3동	 8.031 	 47.381 	 44.189 	 3.193 	 4.838 	 7.004 	 40.776 	 47.780 	 11.842 
인천	남동구갑	구월1동	 7.905 	 51.771 	 49.304 	 2.467 	 5.437 	 8.000 	 34.792 	 42.792 	 13.437 
인천	남동구갑	구월2동	 7.356 	 50.573 	 47.667 	 2.906 	 4.450 	 6.339 	 38.639 	 44.977 	 10.788 
인천	남동구갑	간석1동	 7.326 	 49.124 	 46.448 	 2.676 	 4.650 	 6.526 	 39.700 	 46.226 	 11.176 
인천	남동구갑	간석2동	 6.900 	 46.520 	 44.241 	 2.278 	 4.621 	 7.173 	 41.686 	 48.859 	 11.794 
인천	남동구갑	간석4동	 6.716 	 49.571 	 47.169 	 2.402 	 4.314 	 5.604 	 40.511 	 46.115 	 9.918 
인천	남동구갑	논현1동	 6.643 	 52.511 	 50.092 	 2.419 	 4.224 	 5.961 	 37.304 	 43.265 	 10.185 
인천	남동구갑	논현고잔동	 5.542 	 50.004 	 49.422 	 0.582 	 4.960 	 7.527 	 37.510 	 45.037 	 12.487 
인천	남동구갑		 7.518 	 49.597 	 46.887 	 2.710 	 4.808 	 6.761 	 38.834 	 45.595 	 11.569 
인천	남동구을	만수4동	 11.144 	 50.097 	 44.119 	 5.978 	 5.165 	 4.713 	 40.025 	 44.738 	 9.878 
인천	남동구을	만수6동	 10.735 	 48.701 	 42.915 	 5.785 	 4.950 	 4.560 	 41.790 	 46.350 	 9.509 
인천	남동구을	장수서창동	 10.715 	 49.087 	 43.400 	 5.687 	 5.028 	 4.939 	 40.946 	 45.885 	 9.967 
인천	남동구을	만수2동	 10.705 	 51.514 	 45.976 	 5.538 	 5.167 	 5.200 	 38.119 	 43.319 	 10.367 
인천	남동구을	만수3동	 9.816 	 50.268 	 45.110 	 5.159 	 4.657 	 4.668 	 40.407 	 45.074 	 9.325 
인천	남동구을	간석3동	 9.312 	 48.734 	 44.100 	 4.634 	 4.678 	 4.394 	 42.194 	 46.588 	 9.072 
인천	남동구을	만수1동	 8.840 	 48.297 	 44.503 	 3.793 	 5.047 	 5.818 	 40.839 	 46.657 	 10.864 
인천	남동구을	만수5동	 8.746 	 48.200 	 43.988 	 4.212 	 4.534 	 4.987 	 42.278 	 47.266 	 9.521 
인천	남동구을		 10.002 	 49.362 	 44.264 	 5.098 	 4.903 	 4.910 	 40.825 	 45.735 	 9.813 
인천	부평구갑	십정2동	 5.619 	 51.539 	 48.370 	 3.169 	 2.450 	 6.152 	 39.859 	 46.011 	 8.602 
인천	부평구갑	부평5동	 5.407 	 53.444 	 50.625 	 2.819 	 2.588 	 4.854 	 39.114 	 43.968 	 7.442 
인천	부평구갑	부평3동	 5.336 	 50.581 	 47.670 	 2.911 	 2.425 	 4.151 	 42.842 	 46.994 	 6.576 
인천	부평구갑	부평2동	 5.149 	 54.263 	 51.711 	 2.552 	 2.597 	 4.337 	 38.803 	 43.140 	 6.934 
인천	부평구갑	십정1동	 5.039 	 51.043 	 48.538 	 2.506 	 2.534 	 5.726 	 40.696 	 46.423 	 8.260 
인천	부평구갑	부개1동	 4.537 	 50.745 	 48.682 	 2.063 	 2.474 	 3.819 	 42.962 	 46.781 	 6.293 
인천	부평구갑	부평4동	 4.319 	 52.474 	 50.581 	 1.894 	 2.425 	 3.897 	 41.204 	 45.101 	 6.322 
인천	부평구갑	일신동	 4.209 	 52.709 	 50.931 	 1.778 	 2.432 	 3.032 	 41.827 	 44.859 	 5.464 
인천	부평구갑	부평1동	 3.830 	 50.775 	 49.154 	 1.622 	 2.208 	 3.259 	 43.757 	 47.016 	 5.468 
인천	부평구갑	부평6동	 3.810 	 53.547 	 52.412 	 1.135 	 2.675 	 2.612 	 41.166 	 43.778 	 5.287 
인천	부평구갑	산곡3동	 3.663 	 46.077 	 44.378 	 1.699 	 1.963 	 3.056 	 48.904 	 51.959 	 5.019 
인천	부평구갑	산곡4동	 3.230 	 50.232 	 48.953 	 1.279 	 1.950 	 3.296 	 44.521 	 47.817 	 5.247 
인천	부평구갑		 4.512 	 51.453 	 49.334 	 2.119 	 2.394 	 4.016 	 42.138 	 46.154 	 6.409 
인천	부평구을	청천1동	 6.195 	 51.284 	 47.158 	 4.126 	 2.068 	 6.243 	 40.405 	 46.647 	 8.311 
인천	부평구을	삼산1동	 5.877 	 58.137 	 54.400 	 3.737 	 2.140 	 4.844 	 34.879 	 39.723 	 6.984 
인천	부평구을	갈산1동	 5.798 	 55.747 	 52.468 	 3.279 	 2.518 	 5.047 	 36.687 	 41.734 	 7.565 
인천	부평구을	산곡1동	 5.214 	 50.958 	 47.944 	 3.014 	 2.200 	 5.912 	 40.930 	 46.842 	 8.112 
인천	부평구을	청천2동	 5.102 	 55.049 	 52.229 	 2.820 	 2.282 	 4.812 	 37.857 	 42.669 	 7.094 
인천	부평구을	부개2동	 4.331 	 54.465 	 52.547 	 1.918 	 2.413 	 5.129 	 37.993 	 43.122 	 7.542 
인천	부평구을	부개3동	 4.203 	 57.335 	 55.283 	 2.052 	 2.151 	 3.258 	 37.257 	 40.514 	 5.409 
인천	부평구을	갈산2동	 4.055 	 52.181 	 50.533 	 1.648 	 2.407 	 2.971 	 42.441 	 45.411 	 5.378 
인천	부평구을	삼산2동	 3.817 	 57.653 	 55.555 	 2.098 	 1.719 	 2.226 	 38.402 	 40.628 	 3.945 
인천	부평구을	산곡2동	 3.503 	 53.143 	 51.439 	 1.704 	 1.799 	 3.586 	 41.472 	 45.058 	 5.385 
인천	부평구을		 4.809 	 54.595 	 51.956 	 2.640 	 2.170 	 4.403 	 38.832 	 43.235 	 6.572 
인천	서구갑	가정2동	 5.852 	 50.679 	 45.942 	 4.737 	 1.115 	 12.428 	 35.779 	 48.207 	 13.542 
인천	서구갑	석남1동	 5.590 	 46.985 	 42.789 	 4.196 	 1.394 	 8.319 	 43.303 	 51.622 	 9.713 
인천	서구갑	가좌1동	 5.069 	 47.612 	 44.053 	 3.559 	 1.510 	 9.133 	 41.745 	 50.878 	 10.643 
인천	서구갑	가정3동	 4.869 	 47.090 	 43.392 	 3.698 	 1.171 	 7.280 	 44.459 	 51.740 	 8.451 
인천	서구갑	석남2동	 4.400 	 47.134 	 44.060 	 3.074 	 1.326 	 6.981 	 44.559 	 51.540 	 8.307 
인천	서구갑	가좌4동	 4.373 	 48.837 	 46.080 	 2.757 	 1.616 	 8.040 	 41.507 	 49.547 	 9.656 
인천	서구갑	가정1동	 4.368 	 45.975 	 42.881 	 3.094 	 1.274 	 10.122 	 42.628 	 52.751 	 11.396 
인천	서구갑	가좌3동	 3.914 	 47.126 	 44.578 	 2.548 	 1.366 	 9.345 	 42.164 	 51.509 	 10.711 
인천	서구갑	신현원창동	 3.874 	 46.672 	 43.897 	 2.775 	 1.099 	 8.081 	 44.148 	 52.229 	 9.180 
인천	서구갑	청라1동	 3.694 	 52.647 	 49.548 	 3.099 	 0.595 	 3.901 	 42.857 	 46.758 	 4.496 
인천	서구갑	석남3동	 3.407 	 48.438 	 46.480 	 1.959 	 1.448 	 7.451 	 42.662 	 50.113 	 8.900 
인천	서구갑	청라2동	 3.287 	 49.761 	 47.227 	 2.533 	 0.754 	 2.004 	 47.481 	 49.485 	 2.758 
인천	서구갑	가좌2동	 3.042 	 50.449 	 48.627 	 1.821 	 1.220 	 5.204 	 43.127 	 48.331 	 6.424 
인천	서구갑		 4.287 	 48.416 	 45.350 	 3.065 	 1.222 	 7.561 	 42.802 	 50.362 	 8.783 
인천	서구을	검단4동	 5.838 	 52.898 	 50.298 	 2.600 	 3.238 	 2.929 	 40.935 	 43.864 	 6.167 
인천	서구을	검단3동	 5.354 	 57.547 	 55.072 	 2.475 	 2.880 	 1.701 	 37.873 	 39.574 	 4.580 
인천	서구을	검단2동	 4.970 	 49.996 	 47.860 	 2.135 	 2.835 	 2.280 	 44.889 	 47.170 	 5.115 
인천	서구을	검단1동	 4.866 	 48.814 	 47.235 	 1.579 	 3.287 	 3.861 	 44.037 	 47.899 	 7.148 
인천	서구을	연희동	 3.718 	 48.888 	 46.442 	 2.446 	 1.271 	 7.387 	 42.454 	 49.840 	 8.658 
인천	서구을	검암경서동	 2.229 	 54.505 	 53.266 	 1.239 	 0.990 	 2.031 	 42.474 	 44.505 	 3.020 
인천	서구을	검단5동	 1.543 	 48.198 	 48.198 	 - 	 1.543 	 - 	 50.259 	 50.259 	 1.543 
인천	서구을		 4.074 	 51.549 	 49.767 	 1.782 	 2.292 	 2.884 	 43.275 	 46.159 	 5.176 
인천	연수구갑	연수3동	 7.837 	 50.446 	 45.546 	 4.899 	 2.938 	 5.563 	 41.053 	 46.616 	 8.501 
인천	연수구갑	옥련2동	 7.419 	 45.427 	 40.468 	 4.959 	 2.460 	 5.970 	 46.142 	 52.113 	 8.430 
인천	연수구갑	선학동	 7.294 	 45.905 	 41.256 	 4.648 	 2.645 	 6.034 	 45.416 	 51.450 	 8.679 
인천	연수구갑	청학동	 7.150 	 45.612 	 41.566 	 4.046 	 3.104 	 6.435 	 44.850 	 51.284 	 9.539 
인천	연수구갑	동춘3동	 7.103 	 44.560 	 39.715 	 4.845 	 2.257 	 3.351 	 49.831 	 53.183 	 5.609 
인천	연수구갑	연수1동	 7.060 	 47.829 	 43.679 	 4.150 	 2.910 	 5.915 	 43.346 	 49.261 	 8.825 
인천	연수구갑	연수2동	 6.667 	 48.712 	 44.823 	 3.889 	 2.778 	 3.832 	 44.678 	 48.510 	 6.610 
인천	연수구갑		 7.218 	 46.927 	 42.436 	 4.491 	 2.728 	 5.300 	 45.045 	 50.345 	 8.028 
인천	연수구을	송도1동	 8.347 	 38.332 	 31.791 	 6.541 	 1.806 	 4.634 	 55.229 	 59.862 	 6.440 
인천	연수구을	동춘2동	 6.753 	 51.502 	 47.356 	 4.146 	 2.607 	 4.059 	 41.832 	 45.892 	 6.666 
인천	연수구을	동춘1동	 6.452 	 47.143 	 43.444 	 3.699 	 2.753 	 5.382 	 44.722 	 50.104 	 8.135 
인천	연수구을	옥련1동	 6.405 	 44.624 	 40.819 	 3.805 	 2.600 	 6.132 	 46.643 	 52.776 	 8.733 
인천	연수구을	송도2동	 6.202 	 39.129 	 34.595 	 4.534 	 1.667 	 3.097 	 56.106 	 59.204 	 4.765 
인천	연수구을	송도3동									 - 
인천	연수구을		 6.832 	 44.146 	 39.601 	 4.545 	 2.287 	 4.661 	 48.907 	 53.567 	 6.947 
인천	중구동구강화군옹진군(강화군)	서도면	 9.512 	 19.578 	 15.493 	 4.085 	 5.427 	 4.328 	 70.667 	 74.995 	 9.755 
인천	중구동구강화군옹진군(강화군)	대청면	 8.599 	 21.547 	 14.095 	 7.451 	 1.148 	 4.272 	 73.034 	 77.306 	 5.420 
인천	중구동구강화군옹진군(강화군)	용유동	 8.009 	 31.045 	 24.000 	 7.045 	 0.964 	 9.782 	 58.210 	 67.991 	 10.745 
인천	중구동구강화군옹진군(강화군)	연평면	 7.869 	 31.584 	 25.530 	 6.054 	 1.815 	 6.882 	 59.719 	 66.601 	 8.697 
인천	중구동구강화군옹진군(강화군)	덕적면	 7.505 	 29.772 	 24.476 	 5.297 	 2.209 	 3.964 	 64.055 	 68.019 	 6.172 
인천	중구동구강화군옹진군(강화군)	북도면	 7.389 	 25.342 	 19.785 	 5.557 	 1.832 	 5.526 	 67.300 	 72.826 	 7.358 
인천	중구동구강화군옹진군(강화군)	영흥면	 7.107 	 38.435 	 32.967 	 5.468 	 1.639 	 4.531 	 55.394 	 59.925 	 6.171 
인천	중구동구강화군옹진군(강화군)	송해면	 6.940 	 26.874 	 23.824 	 3.051 	 3.890 	 6.497 	 62.739 	 69.236 	 10.386 
인천	중구동구강화군옹진군(강화군)	백령면	 6.904 	 29.889 	 25.348 	 4.541 	 2.363 	 3.045 	 64.702 	 67.747 	 5.409 
인천	중구동구강화군옹진군(강화군)	내가면	 6.814 	 27.170 	 23.736 	 3.434 	 3.380 	 6.139 	 63.311 	 69.450 	 9.519 
인천	중구동구강화군옹진군(강화군)	송월동	 6.774 	 46.911 	 42.061 	 4.850 	 1.924 	 6.877 	 44.288 	 51.165 	 8.801 
인천	중구동구강화군옹진군(강화군)	송림1동	 6.745 	 41.107 	 35.941 	 5.166 	 1.579 	 7.155 	 50.160 	 57.314 	 8.733 
인천	중구동구강화군옹진군(강화군)	금창동	 6.706 	 39.883 	 34.808 	 5.075 	 1.630 	 7.074 	 51.412 	 58.486 	 8.704 
인천	중구동구강화군옹진군(동구)	율목동	 6.375 	 43.385 	 38.656 	 4.728 	 1.647 	 6.610 	 48.358 	 54.969 	 8.257 
인천	중구동구강화군옹진군(동구)	영종동	 6.348 	 44.902 	 39.943 	 4.959 	 1.390 	 11.215 	 42.493 	 53.708 	 12.605 
